"province","date_report","cases","cumulative_cases","cumulative_recovered","cumulative_deaths","active_cases","active_cases_change","deaths","testing","cumulative_testing","testing_info","population","cumulative_testing_per1000","testing_per1000"
"Alberta",2020-01-25,0,0,0,0,0,0,NA,NA,NA,NA,4371316,NA,NA
"Alberta",2020-01-26,0,0,0,0,0,0,NA,NA,NA,NA,4371316,NA,NA
"Alberta",2020-01-27,0,0,0,0,0,0,NA,NA,NA,NA,4371316,NA,NA
"Alberta",2020-01-28,0,0,0,0,0,0,NA,NA,NA,NA,4371316,NA,NA
"Alberta",2020-01-29,0,0,0,0,0,0,NA,NA,NA,NA,4371316,NA,NA
"Alberta",2020-01-30,0,0,0,0,0,0,NA,NA,NA,NA,4371316,NA,NA
"Alberta",2020-01-31,0,0,0,0,0,0,NA,NA,NA,NA,4371316,NA,NA
"Alberta",2020-02-01,0,0,0,0,0,0,NA,NA,NA,NA,4371316,NA,NA
"Alberta",2020-02-02,0,0,0,0,0,0,NA,NA,NA,NA,4371316,NA,NA
"Alberta",2020-02-03,0,0,0,0,0,0,NA,NA,NA,NA,4371316,NA,NA
"Alberta",2020-02-04,0,0,0,0,0,0,NA,NA,NA,NA,4371316,NA,NA
"Alberta",2020-02-05,0,0,0,0,0,0,NA,NA,NA,NA,4371316,NA,NA
"Alberta",2020-02-06,0,0,0,0,0,0,NA,NA,NA,NA,4371316,NA,NA
"Alberta",2020-02-07,0,0,0,0,0,0,NA,NA,NA,NA,4371316,NA,NA
"Alberta",2020-02-08,0,0,0,0,0,0,NA,NA,NA,NA,4371316,NA,NA
"Alberta",2020-02-09,0,0,0,0,0,0,NA,NA,NA,NA,4371316,NA,NA
"Alberta",2020-02-10,0,0,0,0,0,0,NA,NA,NA,NA,4371316,NA,NA
"Alberta",2020-02-11,0,0,0,0,0,0,NA,NA,NA,NA,4371316,NA,NA
"Alberta",2020-02-12,0,0,0,0,0,0,NA,NA,NA,NA,4371316,NA,NA
"Alberta",2020-02-13,0,0,0,0,0,0,NA,NA,NA,NA,4371316,NA,NA
"Alberta",2020-02-14,0,0,0,0,0,0,NA,NA,NA,NA,4371316,NA,NA
"Alberta",2020-02-15,0,0,0,0,0,0,NA,NA,NA,NA,4371316,NA,NA
"Alberta",2020-02-16,0,0,0,0,0,0,NA,NA,NA,NA,4371316,NA,NA
"Alberta",2020-02-17,0,0,0,0,0,0,NA,NA,NA,NA,4371316,NA,NA
"Alberta",2020-02-18,0,0,0,0,0,0,NA,NA,NA,NA,4371316,NA,NA
"Alberta",2020-02-19,0,0,0,0,0,0,NA,NA,NA,NA,4371316,NA,NA
"Alberta",2020-02-20,0,0,0,0,0,0,NA,NA,NA,NA,4371316,NA,NA
"Alberta",2020-02-21,0,0,0,0,0,0,NA,NA,NA,NA,4371316,NA,NA
"Alberta",2020-02-22,0,0,0,0,0,0,NA,NA,NA,NA,4371316,NA,NA
"Alberta",2020-02-23,0,0,0,0,0,0,NA,NA,NA,NA,4371316,NA,NA
"Alberta",2020-02-24,0,0,0,0,0,0,NA,NA,NA,NA,4371316,NA,NA
"Alberta",2020-02-25,0,0,0,0,0,0,NA,NA,NA,NA,4371316,NA,NA
"Alberta",2020-02-26,0,0,0,0,0,0,NA,NA,NA,NA,4371316,NA,NA
"Alberta",2020-02-27,0,0,0,0,0,0,NA,NA,NA,NA,4371316,NA,NA
"Alberta",2020-02-28,0,0,0,0,0,0,NA,NA,NA,NA,4371316,NA,NA
"Alberta",2020-02-29,0,0,0,0,0,0,NA,NA,NA,NA,4371316,NA,NA
"Alberta",2020-03-01,0,0,0,0,0,0,NA,NA,NA,NA,4371316,NA,NA
"Alberta",2020-03-02,0,0,0,0,0,0,NA,NA,NA,NA,4371316,NA,NA
"Alberta",2020-03-03,0,0,0,0,0,0,NA,NA,NA,NA,4371316,NA,NA
"Alberta",2020-03-04,0,0,0,0,0,0,NA,NA,NA,NA,4371316,NA,NA
"Alberta",2020-03-05,1,1,0,0,1,1,NA,NA,NA,NA,4371316,NA,NA
"Alberta",2020-03-06,1,2,0,0,2,1,NA,NA,NA,NA,4371316,NA,NA
"Alberta",2020-03-07,0,2,0,0,2,0,NA,NA,NA,NA,4371316,NA,NA
"Alberta",2020-03-08,2,4,0,0,4,2,0,NA,NA,NA,4371316,NA,NA
"Alberta",2020-03-09,10,14,0,0,14,10,0,NA,NA,NA,4371316,NA,NA
"Alberta",2020-03-10,0,14,0,0,14,0,0,NA,NA,NA,4371316,NA,NA
"Alberta",2020-03-11,5,19,0,0,19,5,0,NA,NA,NA,4371316,NA,NA
"Alberta",2020-03-12,4,23,0,0,23,4,0,NA,NA,NA,4371316,NA,NA
"Alberta",2020-03-13,6,29,0,0,29,6,0,NA,NA,NA,4371316,NA,NA
"Alberta",2020-03-14,10,39,0,0,39,10,0,NA,NA,NA,4371316,NA,NA
"Alberta",2020-03-15,17,56,0,0,56,17,0,7108,7108,"",4371316,1.626,1.626
"Alberta",2020-03-16,18,74,0,0,74,18,0,3490,10598,"",4371316,2.424,0.798
"Alberta",2020-03-17,23,97,0,0,97,23,0,1757,12355,"",4371316,2.826,0.402
"Alberta",2020-03-18,22,119,0,0,119,22,0,2211,14566,"",4371316,3.332,0.506
"Alberta",2020-03-19,27,146,2,1,143,24,1,2447,17013,"",4371316,3.892,0.56
"Alberta",2020-03-20,49,195,3,1,191,48,0,3347,20360,"",4371316,4.658,0.766
"Alberta",2020-03-21,31,226,3,1,222,31,0,3382,23742,"",4371316,5.431,0.774
"Alberta",2020-03-22,33,259,3,1,255,33,0,3257,26999,"",4371316,6.176,0.745
"Alberta",2020-03-23,42,301,3,1,297,42,0,3059,30058,"",4371316,6.876,0.7
"Alberta",2020-03-24,57,358,3,2,353,56,1,2718,32776,"",4371316,7.498,0.622
"Alberta",2020-03-25,61,419,3,2,414,61,0,2732,35508,"",4371316,8.123,0.625
"Alberta",2020-03-26,67,486,27,2,457,43,0,1152,36660,"",4371316,8.386,0.264
"Alberta",2020-03-27,56,542,33,2,507,50,0,1555,38215,"",4371316,8.742,0.356
"Alberta",2020-03-28,79,621,53,2,566,59,0,4312,42527,"",4371316,9.729,0.986
"Alberta",2020-03-29,40,661,73,3,585,19,1,2472,44999,"",4371316,10.294,0.566
"Alberta",2020-03-30,29,690,94,8,588,3,5,1058,46057,"",4371316,10.536,0.242
"Alberta",2020-03-31,64,754,120,9,625,37,1,2635,48692,"",4371316,11.139,0.603
"Alberta",2020-04-01,117,871,142,11,718,93,2,4449,53141,"",4371316,12.157,1.018
"Alberta",2020-04-02,97,968,174,13,781,63,2,3955,57096,"",4371316,13.062,0.905
"Alberta",2020-04-03,107,1075,196,18,861,80,5,4864,61960,"",4371316,14.174,1.113
"Alberta",2020-04-04,106,1181,196,20,965,104,2,2148,64108,"",4371316,14.666,0.491
"Alberta",2020-04-05,69,1250,279,23,948,-17,3,985,65093,"",4371316,14.891,0.225
"Alberta",2020-04-06,98,1348,361,24,963,15,1,821,65914,"",4371316,15.079,0.188
"Alberta",2020-04-07,25,1373,447,26,900,-63,2,1203,67117,"",4371316,15.354,0.275
"Alberta",2020-04-08,50,1423,519,29,875,-25,3,1645,68762,"",4371316,15.73,0.376
"Alberta",2020-04-09,28,1451,592,32,827,-48,3,1485,70247,"",4371316,16.07,0.34
"Alberta",2020-04-10,49,1500,713,39,748,-79,7,2123,72370,"",4371316,16.556,0.486
"Alberta",2020-04-11,69,1569,774,40,755,7,1,2908,75278,"",4371316,17.221,0.665
"Alberta",2020-04-12,82,1651,823,44,784,29,4,2038,77316,"",4371316,17.687,0.466
"Alberta",2020-04-13,81,1732,877,46,809,25,2,2465,79781,"",4371316,18.251,0.564
"Alberta",2020-04-14,138,1870,914,48,908,99,2,2868,82649,"",4371316,18.907,0.656
"Alberta",2020-04-15,126,1996,914,48,1034,126,0,2853,85502,"",4371316,19.56,0.653
"Alberta",2020-04-16,162,2158,914,50,1194,160,2,0,85502,"",4371316,19.56,0
"Alberta",2020-04-17,239,2397,1124,50,1223,29,0,7303,92805,"",4371316,21.23,1.671
"Alberta",2020-04-18,165,2562,1162,51,1349,126,1,4092,96897,"",4371316,22.167,0.936
"Alberta",2020-04-19,241,2803,1198,55,1550,201,4,4426,101323,"",4371316,23.179,1.013
"Alberta",2020-04-20,105,2908,1230,59,1619,69,4,3994,105317,"",4371316,24.093,0.914
"Alberta",2020-04-21,187,3095,1273,61,1761,142,2,3698,109015,"",4371316,24.939,0.846
"Alberta",2020-04-22,306,3401,1310,66,2025,264,5,4484,113499,"",4371316,25.964,1.026
"Alberta",2020-04-23,319,3720,1357,68,2295,270,2,4336,117835,"",4371316,26.956,0.992
"Alberta",2020-04-24,297,4017,1397,72,2548,253,4,4612,122447,"",4371316,28.011,1.055
"Alberta",2020-04-25,215,4232,1471,73,2688,140,1,4718,127165,"",4371316,29.091,1.079
"Alberta",2020-04-26,243,4475,1549,73,2853,165,0,4407,131572,"",4371316,30.099,1.008
"Alberta",2020-04-27,216,4691,1664,75,2952,99,2,3870,135442,"",4371316,30.984,0.885
"Alberta",2020-04-28,159,4850,1800,80,2970,18,5,3239,138681,"",4371316,31.725,0.741
"Alberta",2020-04-29,315,5165,1953,87,3125,155,7,5205,143886,"",4371316,32.916,1.191
"Alberta",2020-04-30,190,5355,2161,89,3105,-20,2,5051,148937,"",4371316,34.071,1.155
"Alberta",2020-05-01,218,5573,2359,92,3122,17,3,4829,153766,"",4371316,35.176,1.105
"Alberta",2020-05-02,96,5669,2534,94,3041,-81,2,3751,157517,"",4371316,36.034,0.858
"Alberta",2020-05-03,93,5762,2713,95,2954,-87,1,3728,161245,"",4371316,36.887,0.853
"Alberta",2020-05-04,74,5836,2942,104,2790,-164,9,3477,164722,"",4371316,37.682,0.795
"Alberta",2020-05-05,57,5893,3219,106,2568,-222,2,2293,167015,"",4371316,38.207,0.525
"Alberta",2020-05-06,70,5963,3552,112,2299,-269,6,3494,170509,"",4371316,39.006,0.799
"Alberta",2020-05-07,54,6017,3809,114,2094,-205,2,3818,174327,"",4371316,39.88,0.873
"Alberta",2020-05-08,81,6098,4020,115,1963,-131,1,3232,177559,"",4371316,40.619,0.739
"Alberta",2020-05-09,59,6157,4204,116,1837,-126,1,3548,181107,"",4371316,41.431,0.812
"Alberta",2020-05-10,96,6253,4389,117,1747,-90,1,4186,185293,"",4371316,42.388,0.958
"Alberta",2020-05-11,47,6300,4659,117,1524,-223,0,2864,188157,"",4371316,43.044,0.655
"Alberta",2020-05-12,45,6345,4866,118,1361,-163,1,3173,191330,"",4371316,43.769,0.726
"Alberta",2020-05-13,62,6407,5076,120,1211,-150,2,4072,195402,"",4371316,44.701,0.932
"Alberta",2020-05-14,50,6457,5205,121,1131,-80,1,4816,200218,"",4371316,45.803,1.102
"Alberta",2020-05-15,57,6514,5317,125,1072,-59,4,4505,204723,"",4371316,46.833,1.031
"Alberta",2020-05-16,72,6586,5377,126,1083,11,1,4594,209317,"",4371316,47.884,1.051
"Alberta",2020-05-17,57,6643,5453,127,1063,-20,1,3761,213078,"",4371316,48.745,0.86
"Alberta",2020-05-18,39,6682,5519,128,1035,-28,1,3458,216536,"",4371316,49.536,0.791
"Alberta",2020-05-19,33,6715,5584,128,1003,-32,0,2428,218964,"",4371316,50.091,0.555
"Alberta",2020-05-20,19,6734,5637,128,969,-34,0,2607,221571,"",4371316,50.687,0.596
"Alberta",2020-05-21,33,6767,5710,132,925,-44,4,4017,225588,"",4371316,51.606,0.919
"Alberta",2020-05-22,32,6799,5801,134,864,-61,2,3205,228793,"",4371316,52.34,0.733
"Alberta",2020-05-23,18,6817,5869,135,813,-51,1,3981,232774,"",4371316,53.25,0.911
"Alberta",2020-05-24,42,6859,5924,135,800,-13,0,4015,236789,"",4371316,54.169,0.918
"Alberta",2020-05-25,19,6878,5979,138,761,-39,3,3010,239799,"",4371316,54.857,0.689
"Alberta",2020-05-26,22,6900,6048,139,713,-48,1,2982,242781,"",4371316,55.54,0.682
"Alberta",2020-05-27,25,6925,6106,141,678,-35,2,3168,245949,"",4371316,56.264,0.725
"Alberta",2020-05-28,29,6954,6160,143,651,-27,2,3756,249705,"",4371316,57.124,0.859
"Alberta",2020-05-29,24,6978,6220,143,615,-36,0,3754,253459,"",4371316,57.982,0.859
"Alberta",2020-05-30,14,6992,6245,143,604,-11,0,2768,256227,"",4371316,58.616,0.633
"Alberta",2020-05-31,18,7010,6283,143,584,-20,0,4138,260365,"",4371316,59.562,0.947
"Alberta",2020-06-01,34,7044,6501,143,400,-184,0,2709,263074,"",4371316,60.182,0.62
"Alberta",2020-06-02,13,7057,6537,143,377,-23,0,3227,266301,"",4371316,60.92,0.738
"Alberta",2020-06-03,19,7076,6587,145,344,-33,2,4997,271298,"",4371316,62.063,1.143
"Alberta",2020-06-04,15,7091,6611,146,334,-10,1,4226,275524,"",4371316,63.03,0.967
"Alberta",2020-06-05,7,7098,6624,146,328,-6,0,6455,281979,"",4371316,64.507,1.477
"Alberta",2020-06-06,40,7138,6656,146,336,8,0,5692,287671,"",4371316,65.809,1.302
"Alberta",2020-06-07,0,7138,6656,146,336,0,0,0,287671,"",4371316,65.809,0
"Alberta",2020-06-08,64,7202,6698,148,356,20,2,11025,298696,"",4371316,68.331,2.522
"Alberta",2020-06-09,27,7229,6722,149,358,2,1,4993,303689,"",4371316,69.473,1.142
"Alberta",2020-06-10,47,7276,6754,149,373,15,0,6582,310271,"",4371316,70.979,1.506
"Alberta",2020-06-11,40,7316,6788,149,379,6,0,7131,317402,"",4371316,72.61,1.631
"Alberta",2020-06-12,30,7346,6811,149,386,7,0,7746,325148,"",4371316,74.382,1.772
"Alberta",2020-06-13,37,7383,6830,150,403,17,1,6790,331938,"",4371316,75.935,1.553
"Alberta",2020-06-14,50,7433,6861,150,422,19,0,7911,339849,"",4371316,77.745,1.81
"Alberta",2020-06-15,14,7447,6862,151,434,12,1,3462,343311,"",4371316,78.537,0.792
"Alberta",2020-06-16,35,7482,6882,151,449,15,0,6525,349836,"",4371316,80.03,1.493
"Alberta",2020-06-17,48,7530,6893,151,486,37,0,6982,356818,"",4371316,81.627,1.597
"Alberta",2020-06-18,49,7579,6938,152,489,3,1,7911,364729,"",4371316,83.437,1.81
"Alberta",2020-06-19,46,7625,6961,152,512,23,0,8995,373724,"",4371316,85.495,2.058
"Alberta",2020-06-20,48,7673,6996,152,525,13,0,7351,381075,"",4371316,87.176,1.682
"Alberta",2020-06-21,31,7704,7018,152,534,9,0,8330,389405,"",4371316,89.082,1.906
"Alberta",2020-06-22,32,7736,7041,153,542,8,1,6895,396300,"",4371316,90.659,1.577
"Alberta",2020-06-23,45,7781,7096,153,532,-10,0,6537,402837,"",4371316,92.155,1.495
"Alberta",2020-06-24,44,7825,7134,153,538,6,0,6515,409352,"",4371316,93.645,1.49
"Alberta",2020-06-25,26,7851,7191,154,506,-32,1,6364,415716,"",4371316,95.101,1.456
"Alberta",2020-06-26,37,7888,7225,154,509,3,0,6635,422351,"",4371316,96.619,1.518
"Alberta",2020-06-27,69,7957,7283,154,520,11,0,6392,428743,"",4371316,98.081,1.462
"Alberta",2020-06-28,39,7996,7322,154,520,0,0,6511,435254,"",4371316,99.57,1.489
"Alberta",2020-06-29,71,8067,7354,154,559,39,0,6999,442253,"",4371316,101.172,1.601
"Alberta",2020-06-30,41,8108,7405,154,549,-10,0,7198,449451,"",4371316,102.818,1.647
"Alberta",2020-07-01,0,8108,7405,154,549,0,0,0,449451,"",4371316,102.818,0
"Alberta",2020-07-02,94,8202,7505,155,542,-7,1,14619,464070,"",4371316,106.163,3.344
"Alberta",2020-07-03,57,8259,7532,155,572,30,0,6739,470809,"",4371316,107.704,1.542
"Alberta",2020-07-04,0,8259,7532,155,572,0,0,0,470809,"",4371316,107.704,0
"Alberta",2020-07-05,0,8259,7532,155,572,0,0,0,470809,"",4371316,107.704,0
"Alberta",2020-07-06,130,8389,7627,155,607,35,0,17106,487915,"",4371316,111.617,3.913
"Alberta",2020-07-07,47,8436,7659,157,620,13,2,6020,493935,"",4371316,112.995,1.377
"Alberta",2020-07-08,46,8482,7716,158,608,-12,1,6268,500203,"",4371316,114.428,1.434
"Alberta",2020-07-09,37,8519,7774,160,585,-23,2,6966,507169,"",4371316,116.022,1.594
"Alberta",2020-07-10,77,8596,7844,160,592,7,0,7801,514970,"",4371316,117.807,1.785
"Alberta",2020-07-11,0,8596,7844,160,592,0,0,0,514970,"",4371316,117.807,0
"Alberta",2020-07-12,0,8596,7844,160,592,0,0,0,514970,"",4371316,117.807,0
"Alberta",2020-07-13,230,8826,7989,161,676,84,1,25132,540102,"",4371316,123.556,5.749
"Alberta",2020-07-14,86,8912,8048,163,701,25,2,5800,545902,"",4371316,124.883,1.327
"Alberta",2020-07-15,82,8994,8127,163,704,3,0,6374,552276,"",4371316,126.341,1.458
"Alberta",2020-07-16,120,9114,8142,165,807,103,2,8217,560493,"",4371316,128.221,1.88
"Alberta",2020-07-17,105,9219,8193,167,859,52,2,6479,566972,"",4371316,129.703,1.482
"Alberta",2020-07-18,0,9219,8193,167,859,0,0,0,566972,"",4371316,129.703,0
"Alberta",2020-07-19,0,9219,8193,167,859,0,0,0,566972,"",4371316,129.703,0
"Alberta",2020-07-20,368,9587,8308,170,1109,250,3,23530,590502,"",4371316,135.086,5.383
"Alberta",2020-07-21,141,9728,8363,171,1194,85,1,7815,598317,"",4371316,136.873,1.788
"Alberta",2020-07-22,133,9861,8436,173,1252,58,2,8148,606465,"",4371316,138.737,1.864
"Alberta",2020-07-23,112,9973,8506,175,1292,40,2,8227,614692,"",4371316,140.619,1.882
"Alberta",2020-07-24,111,10084,8567,177,1340,48,2,8730,623422,"",4371316,142.617,1.997
"Alberta",2020-07-25,0,10084,8567,177,1340,0,0,7448,630870,"",4371316,144.32,1.704
"Alberta",2020-07-26,0,10084,8567,177,1340,0,0,9848,640718,"",4371316,146.573,2.253
"Alberta",2020-07-27,303,10387,8774,185,1428,88,8,10617,651335,"",4371316,149.002,2.429
"Alberta",2020-07-28,79,10466,8886,187,1393,-35,2,7907,659242,"",4371316,150.811,1.809
"Alberta",2020-07-29,133,10599,8983,190,1426,33,3,8984,668226,"",4371316,152.866,2.055
"Alberta",2020-07-30,113,10712,9113,195,1404,-22,5,8687,676913,"",4371316,154.853,1.987
"Alberta",2020-07-31,127,10839,9261,196,1382,-22,1,8384,685297,"",4371316,156.771,1.918
"Alberta",2020-08-01,0,10839,9261,196,1382,0,0,11501,696798,"",4371316,159.402,2.631
"Alberta",2020-08-02,0,10839,9261,196,1382,0,0,9144,705942,"",4371316,161.494,2.092
"Alberta",2020-08-03,0,10839,9261,196,1382,0,0,6933,712875,"",4371316,163.08,1.586
"Alberta",2020-08-04,305,11144,9754,201,1189,-193,5,7236,720111,"",4371316,164.736,1.655
"Alberta",2020-08-05,94,11238,9891,203,1144,-45,2,7224,727335,"",4371316,166.388,1.653
"Alberta",2020-08-06,56,11294,9984,205,1105,-39,2,7987,735322,"",4371316,168.215,1.827
"Alberta",2020-08-07,136,11430,10097,208,1125,20,3,8563,743885,"",4371316,170.174,1.959
"Alberta",2020-08-08,0,11430,10097,208,1125,0,0,7436,751321,"",4371316,171.875,1.701
"Alberta",2020-08-09,0,11430,10097,208,1125,0,0,10166,761487,"",4371316,174.201,2.326
"Alberta",2020-08-10,257,11687,10384,213,1090,-35,5,8779,770266,"",4371316,176.209,2.008
"Alberta",2020-08-11,85,11772,10552,216,1004,-86,3,7059,777325,"",4371316,177.824,1.615
"Alberta",2020-08-12,121,11893,10632,217,1044,40,1,8036,785361,"",4371316,179.662,1.838
"Alberta",2020-08-13,76,11969,10713,220,1036,-8,3,7753,793114,"",4371316,181.436,1.774
"Alberta",2020-08-14,84,12053,10796,221,1036,0,1,8246,801360,"",4371316,183.322,1.886
"Alberta",2020-08-15,0,12053,10796,221,1036,0,0,8713,810073,"",4371316,185.316,1.993
"Alberta",2020-08-16,0,12053,10796,221,1036,0,0,8663,818736,"",4371316,187.297,1.982
"Alberta",2020-08-17,277,12330,11056,224,1050,14,3,10886,829622,"",4371316,189.788,2.49
"Alberta",2020-08-18,89,12419,11025,225,1169,119,1,8027,837649,"",4371316,191.624,1.836
"Alberta",2020-08-19,82,12501,11167,227,1107,-62,2,9032,846681,"",4371316,193.69,2.066
"Alberta",2020-08-20,103,12604,11292,228,1084,-23,1,9287,855968,"",4371316,195.815,2.125
"Alberta",2020-08-21,144,12748,11374,230,1144,60,2,9867,865835,"",4371316,198.072,2.257
"Alberta",2020-08-22,0,12748,11374,230,1144,0,0,8505,874340,"",4371316,200.018,1.946
"Alberta",2020-08-23,0,12748,11374,230,1144,0,0,10096,884436,"",4371316,202.327,2.31
"Alberta",2020-08-24,258,13006,11600,234,1172,28,4,10175,894611,"",4371316,204.655,2.328
"Alberta",2020-08-25,77,13083,11714,235,1134,-38,1,8441,903052,"",4371316,206.586,1.931
"Alberta",2020-08-26,127,13210,11799,235,1176,42,0,9250,912302,"",4371316,208.702,2.116
"Alberta",2020-08-27,108,13318,11923,237,1158,-18,2,10095,922397,"",4371316,211.011,2.309
"Alberta",2020-08-28,158,13476,12054,237,1185,27,0,10968,933365,"",4371316,213.52,2.509
"Alberta",2020-08-29,0,13476,12054,237,1185,0,0,12293,945658,"",4371316,216.333,2.812
"Alberta",2020-08-30,0,13476,12054,237,1185,0,0,11205,956863,"",4371316,218.896,2.563
"Alberta",2020-08-31,426,13902,12293,239,1370,185,2,10220,967083,"",4371316,221.234,2.338
"Alberta",2020-09-01,164,14066,12427,241,1398,28,2,9340,976423,"",4371316,223.37,2.137
"Alberta",2020-09-02,114,14180,12535,242,1403,5,1,8313,984736,"",4371316,225.272,1.902
"Alberta",2020-09-03,130,14310,12653,242,1415,12,0,9553,994289,"",4371316,227.458,2.185
"British Columbia",2020-01-25,0,0,0,0,0,0,NA,NA,NA,NA,5071336,NA,NA
"British Columbia",2020-01-26,0,0,0,0,0,0,NA,NA,NA,NA,5071336,NA,NA
"British Columbia",2020-01-27,0,0,0,0,0,0,NA,NA,NA,NA,5071336,NA,NA
"British Columbia",2020-01-28,1,1,0,0,1,1,NA,NA,NA,NA,5071336,NA,NA
"British Columbia",2020-01-29,0,1,0,0,1,0,NA,NA,NA,NA,5071336,NA,NA
"British Columbia",2020-01-30,0,1,0,0,1,0,NA,NA,NA,NA,5071336,NA,NA
"British Columbia",2020-01-31,0,1,0,0,1,0,NA,NA,NA,NA,5071336,NA,NA
"British Columbia",2020-02-01,0,1,0,0,1,0,NA,NA,NA,NA,5071336,NA,NA
"British Columbia",2020-02-02,0,1,0,0,1,0,NA,NA,NA,NA,5071336,NA,NA
"British Columbia",2020-02-03,0,1,0,0,1,0,NA,NA,NA,NA,5071336,NA,NA
"British Columbia",2020-02-04,1,2,0,0,2,1,NA,NA,NA,NA,5071336,NA,NA
"British Columbia",2020-02-05,0,2,0,0,2,0,NA,NA,NA,NA,5071336,NA,NA
"British Columbia",2020-02-06,2,4,0,0,4,2,NA,NA,NA,NA,5071336,NA,NA
"British Columbia",2020-02-07,0,4,0,0,4,0,NA,NA,NA,NA,5071336,NA,NA
"British Columbia",2020-02-08,0,4,0,0,4,0,NA,NA,NA,NA,5071336,NA,NA
"British Columbia",2020-02-09,0,4,0,0,4,0,NA,NA,NA,NA,5071336,NA,NA
"British Columbia",2020-02-10,0,4,0,0,4,0,NA,NA,NA,NA,5071336,NA,NA
"British Columbia",2020-02-11,0,4,0,0,4,0,NA,NA,NA,NA,5071336,NA,NA
"British Columbia",2020-02-12,0,4,0,0,4,0,NA,NA,NA,NA,5071336,NA,NA
"British Columbia",2020-02-13,0,4,0,0,4,0,NA,NA,NA,NA,5071336,NA,NA
"British Columbia",2020-02-14,1,5,0,0,5,1,NA,NA,NA,NA,5071336,NA,NA
"British Columbia",2020-02-15,0,5,0,0,5,0,NA,NA,NA,NA,5071336,NA,NA
"British Columbia",2020-02-16,0,5,0,0,5,0,NA,NA,NA,NA,5071336,NA,NA
"British Columbia",2020-02-17,0,5,0,0,5,0,NA,NA,NA,NA,5071336,NA,NA
"British Columbia",2020-02-18,0,5,0,0,5,0,NA,NA,NA,NA,5071336,NA,NA
"British Columbia",2020-02-19,0,5,1,0,4,-1,NA,NA,NA,NA,5071336,NA,NA
"British Columbia",2020-02-20,1,6,1,0,5,1,NA,NA,NA,NA,5071336,NA,NA
"British Columbia",2020-02-21,0,6,1,0,5,0,NA,NA,NA,NA,5071336,NA,NA
"British Columbia",2020-02-22,0,6,1,0,5,0,NA,NA,NA,NA,5071336,NA,NA
"British Columbia",2020-02-23,0,6,1,0,5,0,NA,NA,NA,NA,5071336,NA,NA
"British Columbia",2020-02-24,1,7,1,0,6,1,NA,NA,NA,NA,5071336,NA,NA
"British Columbia",2020-02-25,0,7,4,0,3,-3,NA,NA,NA,NA,5071336,NA,NA
"British Columbia",2020-02-26,0,7,4,0,3,0,NA,NA,NA,NA,5071336,NA,NA
"British Columbia",2020-02-27,0,7,4,0,3,0,NA,NA,NA,NA,5071336,NA,NA
"British Columbia",2020-02-28,0,7,4,0,3,0,NA,NA,NA,NA,5071336,NA,NA
"British Columbia",2020-02-29,1,8,4,0,4,1,NA,NA,NA,NA,5071336,NA,NA
"British Columbia",2020-03-01,0,8,4,0,4,0,NA,NA,NA,NA,5071336,NA,NA
"British Columbia",2020-03-02,0,8,4,0,4,0,NA,NA,NA,NA,5071336,NA,NA
"British Columbia",2020-03-03,4,12,4,0,8,4,NA,NA,NA,NA,5071336,NA,NA
"British Columbia",2020-03-04,1,13,4,0,9,1,NA,NA,NA,NA,5071336,NA,NA
"British Columbia",2020-03-05,8,21,4,0,17,8,NA,NA,NA,NA,5071336,NA,NA
"British Columbia",2020-03-06,0,21,4,0,17,0,NA,NA,NA,NA,5071336,NA,NA
"British Columbia",2020-03-07,6,27,4,0,23,6,NA,NA,NA,NA,5071336,NA,NA
"British Columbia",2020-03-08,0,27,4,1,22,-1,1,NA,NA,NA,5071336,NA,NA
"British Columbia",2020-03-09,5,32,4,1,27,5,0,NA,NA,NA,5071336,NA,NA
"British Columbia",2020-03-10,7,39,4,1,34,7,0,NA,NA,NA,5071336,NA,NA
"British Columbia",2020-03-11,7,46,4,1,41,7,0,NA,NA,NA,5071336,NA,NA
"British Columbia",2020-03-12,7,53,4,1,48,7,0,NA,NA,NA,5071336,NA,NA
"British Columbia",2020-03-13,11,64,5,1,58,10,0,NA,NA,NA,5071336,NA,NA
"British Columbia",2020-03-14,9,73,5,1,67,9,0,NA,NA,NA,5071336,NA,NA
"British Columbia",2020-03-15,0,73,5,1,67,0,0,6326,6326,"",5071336,1.247,1.247
"British Columbia",2020-03-16,30,103,5,4,94,27,3,0,6326,"",5071336,1.247,0
"British Columbia",2020-03-17,83,186,5,7,174,80,3,0,6326,"",5071336,1.247,0
"British Columbia",2020-03-18,45,231,5,7,219,45,0,0,6326,"",5071336,1.247,0
"British Columbia",2020-03-19,40,271,5,8,258,39,1,0,6326,"",5071336,1.247,0
"British Columbia",2020-03-20,77,348,6,9,333,75,1,11586,17912,"",5071336,3.532,2.285
"British Columbia",2020-03-21,76,424,6,10,408,75,1,3384,21296,"",5071336,4.199,0.667
"British Columbia",2020-03-22,0,424,6,10,408,0,0,5385,26681,"",5071336,5.261,1.062
"British Columbia",2020-03-23,48,472,100,13,359,-49,3,0,26681,"",5071336,5.261,0
"British Columbia",2020-03-24,145,617,173,13,431,72,0,0,26681,"",5071336,5.261,0
"British Columbia",2020-03-25,42,659,183,14,462,31,1,5058,31739,"",5071336,6.259,0.997
"British Columbia",2020-03-26,66,725,186,14,525,63,0,2822,34561,"",5071336,6.815,0.556
"British Columbia",2020-03-27,67,792,275,16,501,-24,2,2082,36643,"",5071336,7.226,0.411
